date_and_time,hexagon_center,num_bikes_avg
2020-10-07T15:56:02,"34.325725366475204,-118.28806827249947",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.25712403005498",0.0
2020-10-07T15:56:02,"34.31172705309272,-117.96315372683232",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.39637312105519",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.3654288786107",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.34995675738845",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.11787493905477",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.33448463616621",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.13334706027702",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.14881918149926",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.16429130272151",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.31901251494396",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.17976342394375",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.195235545166",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.30354039372172",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.28806827249947",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.27259615127723",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.25712403005498",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.24165190883274",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.38090099983295",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.41184524227744",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.21070766638825",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.10240281783253",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.91673736316558",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.45826160594417",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.44278948472193",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.93220948438783",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.94768160561007",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.96315372683232",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.97862584805456",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.99409796927681",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.00957009049905",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.0250422117213",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.04051433294354",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.05598645416579",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.07145857538804",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.42731736349968",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.08693069661028",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.22617978761049",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.195235545166",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.88579312072109",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.93220948438783",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.90126524194334",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.24165190883274",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.88579312072109",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.25712403005498",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.27259615127723",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.28806827249947",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.30354039372172",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.87032099949884",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.8548488782766",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.83937675705435",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.82390463583211",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.80843251460986",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.31901251494396",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.33448463616621",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.34995675738845",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.91673736316558",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.94768160561007",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.17976342394375",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.96315372683232",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.21070766638825",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.16429130272151",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.22617978761049",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.14881918149926",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.13334706027702",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.11787493905477",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.10240281783253",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.08693069661028",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.07145857538804",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.05598645416579",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.04051433294354",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.0250422117213",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.00957009049905",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.99409796927681",0.0
2020-10-07T15:56:02,"34.33272452316645,-117.97862584805456",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.90126524194334",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.87032099949884",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.27259615127723",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.41184524227744",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.44278948472193",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.45826160594417",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.47373372716642",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.11787493905477",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.10240281783253",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.08693069661028",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.07145857538804",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.05598645416579",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.04051433294354",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.0250422117213",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.00957009049905",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.99409796927681",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.48920584838866",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.50467796961091",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.97862584805456",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.42731736349968",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.39637312105519",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.96315372683232",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.13334706027702",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.24165190883274",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.22617978761049",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.21070766638825",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.195235545166",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.17976342394375",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.28806827249947",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.30354039372172",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.31901251494396",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.33448463616621",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.34995675738845",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.3654288786107",0.0
2020-10-07T16:00:03,"34.14024771415723,-118.4659976665553",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.16429130272151",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.38090099983295",0.0
2020-10-07T15:56:02,"34.325725366475204,-118.14881918149926",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.52015009083316",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.5356222120554",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.8548488782766",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.62845493938887",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.59751069694438",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.58203857572214",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.56656645449989",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.62845493938887",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.76201615094313",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.77748827216537",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.55109433327765",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.5356222120554",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.52015009083316",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.79296039338762",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.48920584838866",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.47373372716642",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.80843251460986",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.82390463583211",0.0
2020-10-07T15:56:02,"34.262732956254006,-117.83937675705435",0.0
2020-10-07T15:56:02,"34.33272452316645,-118.61298281816663",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.76201615094313",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.94768160561007",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.77748827216537",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.93220948438783",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.55109433327765",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.91673736316558",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.90126524194334",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.56656645449989",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.88579312072109",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.58203857572214",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.59751069694438",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.87032099949884",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.8548488782766",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.83937675705435",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.82390463583211",0.0
2020-10-07T15:56:02,"34.26973211294525,-118.61298281816663",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.80843251460986",0.0
2020-10-07T15:56:02,"34.325725366475204,-117.79296039338762",0.0
2020-10-07T15:56:02,"34.31172705309272,-117.94768160561007",0.0
2020-10-07T15:56:02,"34.31172705309272,-117.97862584805456",0.0
2020-10-07T15:56:02,"34.262732956254006,-118.38090099983295",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.97862584805456",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.94768160561007",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.93220948438783",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.91673736316558",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.90126524194334",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.88579312072109",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.87032099949884",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.8548488782766",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.83937675705435",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.82390463583211",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.80843251460986",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.79296039338762",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.77748827216537",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.76201615094313",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.62845493938887",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.61298281816663",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.96315372683232",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.56656645449989",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.58203857572214",0.0
2020-10-07T15:56:02,"34.29072958301899,-117.99409796927681",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.52015009083316",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.17976342394375",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.16429130272151",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.14881918149926",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.13334706027702",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.11787493905477",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.10240281783253",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.08693069661028",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.07145857538804",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.05598645416579",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.04051433294354",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.0250422117213",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.00957009049905",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.5356222120554",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.55109433327765",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.59751069694438",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.56656645449989",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.21070766638825",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.27259615127723",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.24165190883274",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.22617978761049",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.21070766638825",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.58203857572214",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.195235545166",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.17976342394375",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.16429130272151",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.14881918149926",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.13334706027702",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.11787493905477",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.10240281783253",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.59751069694438",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.61298281816663",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.62845493938887",0.0
2020-10-07T15:56:02,"34.27673126963649,-117.76201615094313",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.25712403005498",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.28806827249947",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.55109433327765",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.30354039372172",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.5356222120554",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.52015009083316",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.50467796961091",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.48920584838866",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.47373372716642",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.45826160594417",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.44278948472193",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.42731736349968",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.41184524227744",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.39637312105519",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.38090099983295",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.3654288786107",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.34995675738845",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.33448463616621",0.0
2020-10-07T15:56:02,"34.29772873971023,-118.31901251494396",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.195235545166",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.50467796961091",0.0
2020-10-07T15:56:02,"34.27673126963649,-117.79296039338762",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.0250422117213",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.99409796927681",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.97862584805456",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.96315372683232",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.94768160561007",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.93220948438783",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.91673736316558",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.90126524194334",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.88579312072109",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.87032099949884",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.33448463616621",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.34995675738845",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.3654288786107",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.38090099983295",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.39637312105519",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.41184524227744",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.00957009049905",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.04051433294354",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.83937675705435",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.05598645416579",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.27259615127723",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.25712403005498",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.24165190883274",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.22617978761049",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.21070766638825",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.195235545166",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.17976342394375",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.16429130272151",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.31901251494396",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.14881918149926",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.13334706027702",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.11787493905477",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.10240281783253",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.08693069661028",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.07145857538804",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.8548488782766",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.82390463583211",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.48920584838866",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.44278948472193",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.41184524227744",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.39637312105519",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.38090099983295",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.3654288786107",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.45826160594417",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.34995675738845",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.33448463616621",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.31901251494396",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.30354039372172",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.28806827249947",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.27259615127723",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.47373372716642",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.25712403005498",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.24165190883274",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.22617978761049",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.42731736349968",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.45826160594417",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.80843251460986",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.47373372716642",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.79296039338762",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.77748827216537",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.42731736349968",0.0
2020-10-07T15:56:02,"34.28373042632774,-118.44278948472193",0.0
2020-10-07T15:56:02,"34.28373042632774,-117.76201615094313",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.62845493938887",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.61298281816663",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.59751069694438",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.58203857572214",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.56656645449989",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.55109433327765",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.5356222120554",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.52015009083316",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.50467796961091",0.0
2020-10-07T15:56:02,"34.29072958301899,-118.48920584838866",0.0
